,z>=0.0,z>=0.5,z>=1.0,z>=1.5,z>=2.0,v3_best,v3_gross,N225_B&H
2014-12-17,-0.002968743154809158,0.0,0.0,0.0,0.0,0.0,0.0,0.0038441614393935897
2014-12-18,0.0016337330688118768,0.0,0.0,0.0,0.0,0.0,0.0,0.02320609793511208
2014-12-19,0.0061489695168129525,0.006004069638331411,0.004319822725684489,0.0,0.0,0.0,0.0,0.0239017080544095
2014-12-22,0.0022491469511123803,0.0022491469511123803,0.0011049464041795005,-0.0,-0.0,-0.0,-0.0,0.0007797470161514664
2014-12-24,-0.00022854286842605831,-0.0003,-0.00015543919171310565,0.0,0.0,0.0,0.0,0.012423481525257296
2014-12-25,-0.00045853415284972845,-0.00040260583418139556,0.0,0.0,0.0,0.0,0.0,-0.002547321702248917
2014-12-26,-0.0003265597264862047,-0.00023244604312160641,0.0,0.0,0.0,0.0,0.0,0.0005733663227345254
2014-12-29,0.002196242940913192,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0050014753420579705
2014-12-30,0.013964226726503328,0.013898842939553646,0.013898842939553646,0.008688375637043442,-0.0,0.008688375637043442,0.008875910146387047,-0.015740148526969144
2015-01-05,0.0024099694390215644,0.0024099694390215644,-0.0003,-0.00018753450934360576,0.0,-0.00018753450934360576,0.0,-0.002410128314094262
2015-01-06,-0.012889230531572652,-0.012889230531572652,-0.009241788744599966,-0.0,-0.0,-0.0,-0.0,-0.03018727154823264
2015-01-07,-0.0015968861379954272,-0.0003,-0.00021212653879844895,0.0,0.0,0.0,0.0,0.00012679032039186744
2015-01-08,0.00546185926761515,0.00554149996297989,0.0038144281370529865,0.0,0.0,0.0,0.0,0.01668723856426313
2015-01-09,-0.00698721523548318,-0.00698721523548318,-0.006192015177312041,-0.0,-0.0,-0.0,-0.0,0.0017842769059412955
2015-01-13,-0.0007287142208414161,-0.0003,-0.0002634140699963623,0.0,0.0,0.0,0.0,-0.006397328499241017
2015-01-14,0.0002681757924087526,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.017073673651614607
2015-01-15,-0.01426355277365942,-0.014272068364789703,-0.01177048038765193,0.0,0.0,0.0,0.0,0.01861985047558412
2015-01-16,-0.0030452232025237613,-0.0030452232025237613,-0.0023827069882810118,0.0,0.0,0.0,0.0,-0.014293258615009186
2015-01-19,-0.0005540640449069759,-0.0005540640449069759,-0.0002333461150733078,0.0,0.0,0.0,0.0,0.008902246234560485
2015-01-20,-0.0008228521361850683,-0.00015408539401481065,0.0,0.0,0.0,0.0,0.0,0.02068918174934753
2015-01-21,-0.0018389759650350582,-0.0018271461074363718,-0.0,-0.0,-0.0,-0.0,-0.0,-0.004941772780571618
2015-01-22,-0.0018052235417965754,-0.0018052235417965754,0.0,0.0,0.0,0.0,0.0,0.0028088954232365904
2015-01-23,-0.001093389035365347,-0.001093389035365347,-0.0008068801144365586,-0.0008068801144365586,-0.0007388546902318723,-0.0008068801144365586,-0.0005068801144365587,0.010544766737695443
2015-01-26,-0.009375244261696133,-0.009375244261696133,-0.0003,-0.0003,-0.00027470798090537094,-0.0003,0.0,-0.0024686549745170927
2015-01-27,-0.006637829578176393,-0.006637829578176393,0.0,0.0,0.0,0.0,0.0,0.017161228200461398
2015-01-28,-0.010213051973990925,-0.010213051973990925,-0.010506715424027957,-0.010506715424027957,-0.010506715424027957,-0.010506715424027957,-0.010206715424027957,0.0015437428619480276
2015-01-29,-0.004035204718213236,-0.004035204718213236,-0.002606502132576623,-0.0003,-0.0003,-0.0003,-0.0,-0.010649170370263028
2015-01-30,-0.0012869377061888285,-0.0003,-0.00018525106171529652,-0.0,-0.0,-0.0,-0.0,0.003871922488333901
2015-02-02,-8.57659552590426e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.006583059352293752
2015-02-03,-0.010458323684074983,-0.01045094165914576,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01265457106765111
2015-02-04,0.003161062717630456,-0.0001708155393680501,0.0,0.0,0.0,0.0,0.0,0.019779280088734197
2015-02-05,-0.00039187737819884914,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.009849179943909991
2015-02-06,-0.0017541448326664757,-0.001771552456625188,-0.0,-0.0,-0.0,-0.0,-0.0,0.008219593823728388
2015-02-09,-0.004180201593096591,-0.004180201593096591,-0.0,-0.0,-0.0,-0.0,-0.0,0.0035940554438054217
2015-02-10,-0.0005597977413029171,-0.0005597977413029171,-0.0,-0.0,-0.0,-0.0,-0.0,-0.003345202981570927
2015-02-12,-0.0018347300042209642,-0.00029029293535565214,0.0,0.0,0.0,0.0,0.0,0.018526423263465208
2015-02-13,0.0007914378266069952,0.0008882208398761308,0.0008882208398761308,0.0004680041473401785,0.0,0.0004680041473401785,0.0006260743455373224,-0.0036908987197707965
2015-02-16,-0.001067478026542945,-0.001067478026542945,-0.001067478026542945,-0.0008408543039373909,-0.0,-0.0008408543039373909,-0.000779778494064511,0.005102904169810518
2015-02-17,-0.00024102992642798424,-0.0003,-0.0003,-0.0002191460080700238,0.0,-0.0002191460080700238,0.0,-0.0009819446713447144
2015-02-18,-0.0005253114291848026,0.0,0.0,0.0,0.0,0.0,0.0,0.01179068320485932
2015-02-19,-0.001606062333481887,-0.001634016331110916,0.0,0.0,0.0,0.0,0.0,0.0036056117343092886
2015-02-20,-0.0007067851041882581,-0.0007067851041882581,-0.0,-0.0,-0.0,-0.0,-0.0,0.0036962769468062984
2015-02-23,-0.0007064057113782571,-0.0002467668622977931,-0.0,-0.0,-0.0,-0.0,-0.0,0.007343275796712234
2015-02-24,-0.002751029740965697,0.0,0.0,0.0,0.0,0.0,0.0,0.007394874047904176
2015-02-25,-0.00036222599253654165,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0009826790223855797
2015-02-26,-0.0007555313467796941,0.0,0.0,0.0,0.0,0.0,0.0,0.010792988624390487
2015-02-27,-0.0008169289213461301,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0006467862800212387
2015-03-02,0.000875103662278992,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.001539605248871423
2015-03-03,-0.005490370604078236,-0.005342662886253213,-0.0031138820140329698,-0.0,-0.0,-0.0,-0.0,-0.0006225515109244961
2015-03-04,-0.0001570540571238559,-0.0003,-0.0001748499997283221,-0.0,-0.0,-0.0,-0.0,-0.005929290314222624
2015-03-05,-0.0003256471110943338,0.0,0.0,0.0,0.0,0.0,0.0,0.002579195202126794
2015-03-06,-0.004262467971333172,0.0,0.0,0.0,0.0,0.0,0.0,0.01168739484104786
2015-03-09,-0.0037091295226843635,-0.0035599402422267796,-0.0,-0.0,-0.0,-0.0,-0.0,-0.009511845382425776
2015-03-10,-0.00375538216351237,-0.0002288579088482764,-0.0,-0.0,-0.0,-0.0,-0.0,-0.006675770588649876
2015-03-11,-0.006705154582516619,-0.006614405815157366,0.0,0.0,0.0,0.0,0.0,0.0031293765858255718
2015-03-12,-0.0008563988939006761,-0.00029717054027537845,0.0,0.0,0.0,0.0,0.0,0.014291642300657603
2015-03-13,-0.0013486324135135082,0.0,0.0,0.0,0.0,0.0,0.0,0.013855990179615363
2015-03-16,-4.438156955474821e-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.00042533223184493263
2015-03-17,-0.0002594610069269264,0.0,0.0,0.0,0.0,0.0,0.0,0.0099209629243322
2015-03-18,0.0005993804257121502,0.0,0.0,0.0,0.0,0.0,0.0,0.005529684043319438
2015-03-19,0.000619667957592619,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0034751459361428427
2015-03-20,-0.0035464087750232557,-0.0036647967278723445,0.0,0.0,0.0,0.0,0.0,0.004295427626898052
2015-03-23,-0.002759784596138018,-0.00024801206552352875,0.0,0.0,0.0,0.0,0.0,0.009925177983497013
2015-03-24,-7.882109887243828e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0020709432016192686
2015-03-25,-0.0001593224436144314,-0.00014572000913640163,0.0,0.0,0.0,0.0,0.0,0.0016613023746676614
2015-03-26,0.0064016114643855706,0.0064016114643855706,0.006559288745532433,0.0044759934118694805,-0.0,0.0044759934118694805,0.0046807104285544725,-0.013930786126364891
2015-03-27,-0.0020920486025196323,-0.0003,-0.0003,-0.00020471701668499213,-0.0,-0.00020471701668499213,-0.0,-0.00952632870819392
2015-03-30,-0.0014651211443686978,0.0,0.0,0.0,0.0,0.0,0.0,0.006521411312239378
2015-03-31,-0.00555284992911256,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.010530417802763092
2015-04-01,-0.0042001668334460795,-0.004282606585786802,-0.0,-0.0,-0.0,-0.0,-0.0,-0.008962903012097123
2015-04-02,0.0042659355139881535,-0.00024419058470378683,0.0,0.0,0.0,0.0,0.0,0.014602130673627034
2015-04-03,-0.0013021903783592506,0.0,0.0,0.0,0.0,0.0,0.0,0.006332126096818103
2015-04-06,0.00042538535137414166,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019088992289132412
2015-04-07,0.0006801380231463511,0.0,0.0,0.0,0.0,0.0,0.0,0.012504321990671086
2015-04-08,-0.0016503461147508282,0.0,0.0,0.0,0.0,0.0,0.0,0.007600172474899525
2015-04-09,0.0014352745856596716,0.0,0.0,0.0,0.0,0.0,0.0,0.007474056201783874
2015-04-10,0.0030982778729666894,0.0032149257919438213,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0015091917575755787
2015-04-13,-0.00144346503538629,-0.00025393441157224795,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00010899950327225572
2015-04-14,0.0006812140768645196,0.0,0.0,0.0,0.0,0.0,0.0,0.0001617018570987394
2015-04-15,-0.001333507650369055,-0.0012791165819660978,0.0,0.0,0.0,0.0,0.0,-0.001954922299515216
2015-04-16,-0.0003172526090624751,-0.00020474239947344862,0.0,0.0,0.0,0.0,0.0,0.0008057352385657524
2015-04-17,0.001518383451234117,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.011711323090063064
2015-04-20,-0.0019309233006566857,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009357724769001319
2015-04-21,0.008613219064755581,0.008696725979662168,0.006077500487732687,0.0,0.0,0.0,0.0,0.01398557365621067
2015-04-22,0.0008848990348962289,-0.0003,-0.0002096478779006708,0.0,0.0,0.0,0.0,0.011291854556855885
2015-04-23,6.493779343762316e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.002669626796456548
2015-04-24,0.0011229600774755374,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.008302666475878628
2015-04-27,-0.004368992447109172,-0.004311227465197442,-0.0026751802477638534,-0.0,-0.0,-0.0,-0.0,-0.0018340998179557921
2015-04-28,-0.00022943321346202564,-0.0003,-0.00018615442604404573,-0.0,-0.0,-0.0,-0.0,0.003784601611109162
2015-04-30,0.012422536663683885,0.012307105284739195,-0.0,-0.0,-0.0,-0.0,-0.0,-0.026867780921506546
2015-05-01,-0.0011372077491107345,-0.0011372077491107345,-0.001294867545109578,0.0,0.0,0.0,0.0,0.0005953426196776412
2015-05-07,-0.003930707164557078,-0.003930707164557078,-0.003915269983139785,-0.0033329240668385244,-0.0,-0.0033329240668385244,-0.0030575294468007676,-0.01226936074746543
2015-05-08,0.0032905264245692845,0.0032905264245692845,0.0016038857442981177,-0.0002753946200377566,0.0,-0.0002753946200377566,0.0,0.004519970085544944
2015-05-11,-0.0007250248040916041,-0.0007250248040916041,-0.0001590757609750642,-0.0,-0.0,-0.0,-0.0,0.012473210177839533
2015-05-12,0.0005113102451060227,0.0005113102451060227,0.0,0.0,0.0,0.0,0.0,0.00020028059191479208
2015-05-13,-0.006651843873363728,-0.006651843873363728,0.0,0.0,0.0,0.0,0.0,0.007127745270214092
2015-05-14,-0.005048294560788155,-0.005048294560788155,-0.0,-0.0,-0.0,-0.0,-0.0,-0.009839778242818786
2015-05-15,-0.00018635944431362716,-0.0002950188884800515,0.0,0.0,0.0,0.0,0.0,0.008312605545549356
2015-05-18,-0.006592941467013199,-0.006578881382065338,-0.006578881382065338,-0.0038698415374197664,0.0,-0.0038698415374197664,-0.0036933749933670346,0.007973964826187174
2015-05-19,0.0018648289412039228,0.0018648289412039228,0.0018460986205796484,-0.00017646654405273178,0.0,-0.00017646654405273178,0.0,0.00684311129676507
2015-05-20,0.0010394096671972886,0.0010394096671972886,0.0009282501725971922,0.0,0.0,0.0,0.0,0.008497775444050504
2015-05-21,-0.00016447694709826065,-0.0003,-0.00027452121006141424,-0.0,-0.0,-0.0,-0.0,0.0003123598067777955
2015-05-22,-0.0017436383790565347,-0.0018695581468720114,0.0,0.0,0.0,0.0,0.0,0.00304615226662297
2015-05-25,0.0012198200443472305,-0.0001839321149261468,0.0,0.0,0.0,0.0,0.0,0.00737052664490867
2015-05-26,-0.0001793580351631616,0.0,0.0,0.0,0.0,0.0,0.0,0.001161516860651357
2015-05-27,-0.0016541344999138016,0.0,0.0,0.0,0.0,0.0,0.0,0.0017174137207700557
2015-05-28,-0.002290474705300524,-0.0021852759991891953,-0.0017559357399227747,-0.0,-0.0,-0.0,-0.0,0.0038530004070802537
2015-05-29,-0.002363213774723807,-0.002363213774723807,-0.00024105912579110568,0.0,0.0,0.0,0.0,0.0005687893994761328
2015-06-01,-0.0022754232221832084,-0.00021504783749230183,0.0,0.0,0.0,0.0,0.0,0.0003267373856810085
2015-06-02,-0.0016095763518210549,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.001297027575508869
2015-06-03,0.0013224243308297512,0.0011850634280869635,0.001109178721747891,0.0,0.0,0.0,0.0,-0.003391863160245534
2015-06-04,-0.002519481623502351,-0.002519481623502351,-0.002538691913316519,-0.002819481623502351,-0.002819481623502351,-0.002819481623502351,-0.002519481623502351,0.0007170088405969999
2015-06-05,-0.0016156933859015345,-0.0003,-0.0003,-0.0003,-0.0003,-0.0003,0.0,-0.0013319411440642082
2015-06-08,-0.004345344306453089,-0.0042273905391331575,-0.0042273905391331575,-0.0042273905391331575,-0.0042273905391331575,-0.0042273905391331575,-0.003927390539133158,-0.0001813672628845353
2015-06-09,0.005407221186553573,0.005407221186553573,-0.0003,-0.0003,-0.0003,-0.0003,-0.0,-0.01764116584548081
2015-06-10,0.00278886938558407,0.00278886938558407,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0024851044375587827
2015-06-11,-0.0034505800611875476,-0.00021279313252502055,0.0,0.0,0.0,0.0,0.0,0.016791643900427644
2015-06-12,-0.0002353063629003581,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0011828194894232258
2015-06-15,-0.008979357286118156,-0.008952737246444463,0.0,0.0,0.0,0.0,0.0,-0.0009453099390578368
2015-06-16,-0.004270743946789628,-0.004270743946789628,-0.003983236652853861,-0.00217606808343142,-0.0,-0.00217606808343142,-0.002012176132758165,-0.006368989250229107
2015-06-17,0.0036760589081771718,0.0036760589081771718,0.0031176957067852815,-0.0001638919506732549,-0.0,-0.0001638919506732549,-0.0,-0.001908877354702243
2015-06-18,0.007543231654510962,0.007543231654510962,-0.0002578706039608549,-0.0,-0.0,-0.0,-0.0,-0.0112985891204882
2015-06-19,-0.0002687461434658637,-0.0002275317010670146,0.0,0.0,0.0,0.0,0.0,0.009175207370570426
2015-06-22,0.00665224770925933,0.006668033663328506,0.0,0.0,0.0,0.0,0.0,0.01258779591200132
2015-06-23,0.004870201600904038,-0.00016273028312993742,0.0,0.0,0.0,0.0,0.0,0.01866198028096333
2015-06-24,-0.0012033987960868063,-0.0013192296975913839,-0.0013192296975913839,-0.0012696105108477068,-0.0,-0.0012696105108477068,-0.0009808941834714214,0.00281648288227343
2015-06-25,-0.00030007702268146293,-0.0003,-0.0003,-0.00028871632737628543,-0.0,-0.00028871632737628543,-0.0,-0.0046304758765347565
2015-06-26,-0.0010936125758302323,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.003141338512229086
2015-06-29,0.003923722048720733,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.028793433865183293
2015-06-30,-0.00319999266852767,-0.0033296048173175104,-0.0025168009612145156,0.0,0.0,0.0,0.0,0.006254677653920959
2015-07-01,0.001286030036717612,0.001286030036717612,0.0013592643003042886,0.0009181586435762536,0.0,0.0009181586435762536,0.0010918297511190414,0.00462497975521714
2015-07-02,0.0015122036862945006,0.0015122036862945006,0.0007592268121905021,-0.0001736711075427878,-0.0,-0.0001736711075427878,-0.0,0.00950251580133843
2015-07-03,-0.0030815337371525864,-0.0030815337371525864,-0.0032061847705544076,-0.0033815337371525863,-0.0033815337371525863,-0.0033815337371525863,-0.0030815337371525864,0.0008424442684857869
2015-07-06,0.0012261306005329495,-0.0003,-0.0003,-0.0003,-0.0003,-0.0003,-0.0,-0.02082153427056399
2015-07-07,-0.0010763202336495465,-0.0011746122199850694,0.0,0.0,0.0,0.0,0.0,0.013149817842456502
2015-07-08,0.02681502331357613,0.02681502331357613,0.02656305296238145,0.02656305296238145,0.02656305296238145,0.02656305296238145,0.02686305296238145,-0.03135702409723784
2015-07-09,-0.017026158380633472,-0.017026158380633472,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.005971300077817654
2015-07-10,-0.0030547658772658334,-0.0030547658772658334,-0.0028264642973787942,-0.002626359132262708,-0.0,-0.002626359132262708,-0.0023475982293178163,-0.0038110307912165853
2015-07-13,0.002165042243952018,-0.0003,-0.0003,-0.00027876090294489195,0.0,-0.00027876090294489195,0.0,0.01566946995504126
2015-07-14,0.0010966318865691838,0.0010077543970425438,0.0,0.0,0.0,0.0,0.0,0.014711992908392979
2015-07-15,-0.0004949128676290889,-0.0004949128676290889,-0.0,-0.0,-0.0,-0.0,-0.0,0.0038262809432603184
2015-07-16,-0.0008588401777802777,-0.0008588401777802777,0.0,0.0,0.0,0.0,0.0,0.006684594441753511
2015-07-17,-0.0002635435357230721,-0.0002508833413114488,0.0,0.0,0.0,0.0,0.0,0.002466043079810021
2015-07-21,0.0025849055271509134,0.002543740108131119,0.0,0.0,0.0,0.0,0.0,0.009251441677792904
2015-07-22,0.001048231979045082,-0.00021875859878020047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.011913498238089848
2015-07-23,-0.00037654921431093716,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.004383837228502108
2015-07-24,-0.0004946743699644087,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.006740488501519648
2015-07-27,-0.00020525894362073233,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.009463818065161278
2015-07-28,-0.0013866050129080591,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010422054330009312
2015-07-29,0.005766276448649856,0.005711023380961822,0.004582754133131105,-0.0,-0.0,-0.0,-0.0,-0.001278007208029841
2015-07-30,-0.0014263110446015531,-0.0003,-0.0002407320279098192,0.0,0.0,0.0,0.0,0.010831940848996968
2015-07-31,-0.00039391453566004424,0.0,0.0,0.0,0.0,0.0,0.0,0.0030410112061747263
2015-08-03,8.294185775458492e-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.001803761284893568
2015-08-04,0.000936611027269953,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013504892101539046
2015-08-05,-0.00018897592483529697,0.0,0.0,0.0,0.0,0.0,0.0,0.004566253941398202
2015-08-06,0.004727592747211529,0.004723411616562945,0.0026897598162444816,-0.0,-0.0,-0.0,-0.0,0.00244390988060994
2015-08-07,-0.005969944645451308,-0.005969944645451308,-0.006099108815255227,-0.006269944645451308,-0.006269944645451308,-0.006269944645451308,-0.005969944645451308,0.002909398722688694
2015-08-10,0.008633487186895317,0.008633487186895317,0.00832012486397236,-0.0003,-0.0003,-0.0003,0.0,0.0040593819135377185
2015-08-11,0.008952766799544421,0.008952766799544421,0.008963289979900552,0.007443960014360027,-0.0,0.007443960014360027,0.007685313552462594,-0.004226092821611793
2015-08-12,0.007667647825200706,0.007667647825200706,-0.0003,-0.00024135353810256663,-0.0,-0.00024135353810256663,-0.0,-0.015828600255782255
2015-08-13,-0.010054796810300002,-0.010054796810300002,-0.00565449774574162,0.0,0.0,0.0,0.0,0.009943781774675475
2015-08-14,-0.000546884459420815,-0.000546884459420815,-0.0003286382609557322,0.0,0.0,0.0,0.0,-0.0036950486689233397
2015-08-17,-0.0002691636851331899,-0.0003,-0.0001983412994303627,0.0,0.0,0.0,0.0,0.004912926550820096
2015-08-18,-0.0023710919076921576,-0.0023783435207709045,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0031905059998164065
2015-08-19,-0.0022029880018246376,-0.00015953757699826792,-0.0,-0.0,-0.0,-0.0,-0.0,-0.016144412013467613
2015-08-20,-0.00820713836041525,-0.008259699253181518,-0.00553784568436454,-0.0,-0.0,-0.0,-0.0,-0.009351470114845606
2015-08-21,0.013377221630236292,0.013377221630236292,0.013476081896889532,0.01155398980455598,-0.0,0.01155398980455598,0.011807418244561958,-0.02983447078246404
2015-08-24,0.028014137413215456,0.028014137413215456,0.028014137413215456,0.027967565853221434,0.025100157736204335,0.027967565853221434,0.028014137413215456,-0.04605671005698342
2015-08-25,0.007189255467177801,-0.0003,-0.0003,-0.0003,-0.000271704192289622,-0.0003,-0.0,-0.039587570742880884
2015-08-26,0.026555979950830984,0.026666202118430703,0.022765066607100155,0.0,0.0,0.0,0.0,0.0320177733318856
2015-08-27,-0.0056760480870678975,-0.0056760480870678975,-0.005390775577522224,-0.0,-0.0,-0.0,-0.0,0.01075318072594178
2015-08-28,-0.01051280131080352,-0.01051280131080352,-0.00028347598393711114,0.0,0.0,0.0,0.0,0.030250218898555614
2015-08-31,0.004403259313301838,0.004403259313301838,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0128467667626474
2015-09-01,-0.00628419849261854,-0.00021705010819960926,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0383680561658557
2015-09-02,0.0023442256771838694,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038693308438072505
2015-09-03,-0.0043607523644854165,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.004807311940998371
2015-09-04,-0.005952735955333005,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02146200006359178
2015-09-07,-0.00017881762229244512,0.0,0.0,0.0,0.0,0.0,0.0,0.0038393621839676317
2015-09-08,-0.002878554224775836,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0242653529239949
2015-09-09,0.0054413761376219715,0.0,0.0,0.0,0.0,0.0,0.0,0.0770886276689755
2015-09-10,2.1354538897483196e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.025086725447507896
2015-09-11,0.001045188605798503,0.0,0.0,0.0,0.0,0.0,0.0,-0.001934381105310301
2015-09-14,1.3159059007086056e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0163446056214116
2015-09-15,-0.0003573472601123318,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0033831831013046987
2015-09-16,-3.0374606730994203e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.008050331337643657
2015-09-17,0.0010555204475629343,0.0,0.0,0.0,0.0,0.0,0.0,0.01434490784952791
2015-09-18,-0.0002816361986208788,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01964264862426013
2015-09-24,-0.004501071110247863,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.027580245803370262
2015-09-25,0.004607272327811266,0.0,0.0,0.0,0.0,0.0,0.0,0.017566735287536828
2015-09-28,-0.005521711966679488,-0.005614755524492235,-0.0,-0.0,-0.0,-0.0,-0.0,-0.013165194600746388
2015-09-29,-0.014976213938045766,-0.014976213938045766,-0.0,-0.0,-0.0,-0.0,-0.0,-0.040479745184350824
2015-09-30,-0.0014193628328329337,-0.00018191439433776912,0.0,0.0,0.0,0.0,0.0,0.027010505745455715
2015-10-01,0.002812571252403794,0.0,0.0,0.0,0.0,0.0,0.0,0.019223984365250635
2015-10-02,-0.005064801022213298,-0.005001914949030843,0.0,0.0,0.0,0.0,0.0,0.00015296655377494695
2015-10-05,-0.0018245488717014591,-0.0001587660237815793,0.0,0.0,0.0,0.0,0.0,0.01581705529986066
2015-10-06,-0.0005108134478297387,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.010030794643691054
2015-10-07,0.00045934071446080836,0.0,0.0,0.0,0.0,0.0,0.0,0.0075266748953930485
2015-10-08,0.006697353266613061,0.006713587960954153,-0.0,-0.0,-0.0,-0.0,-0.0,-0.009922542196946549
2015-10-09,0.0027346391514002054,-0.00022493216620017765,0.0,0.0,0.0,0.0,0.0,0.016399162858910632
2015-10-13,0.002057721317823201,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.011059891432736446
2015-10-14,-0.006451571256267031,-0.006326112605597368,-0.0,-0.0,-0.0,-0.0,-0.0,-0.018850843497457803
2015-10-15,-0.0020014673367528073,-0.0001554258287780503,0.0,0.0,0.0,0.0,0.0,0.011508601566430077
2015-10-16,5.675519266066699e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.010769821705266525
2015-10-19,-0.002738400677857351,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.008778267072785506
2015-10-20,-0.0004673045476487986,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.004187245979022203
2015-10-21,0.015432036807895044,0.015370018625916498,0.0,0.0,0.0,0.0,0.0,0.01906552638949699
2015-10-22,-0.0002523690126379348,-0.00021976297521776052,-0.0,-0.0,-0.0,-0.0,-0.0,-0.006381824610667719
2015-10-23,0.003117980401114885,0.003039101316746973,0.0020079237404649498,0.0,0.0,0.0,0.0,0.021123584554354036
2015-10-26,0.0040759354307633895,0.0040759354307633895,0.0026121969655886405,-0.0,-0.0,-0.0,-0.0,0.00647099139559737
2015-10-27,-0.00439960777949099,-0.0003,-0.00019267235362219236,-0.0,-0.0,-0.0,-0.0,-0.008976566667611596
2015-10-28,-0.001787345984169112,0.0,0.0,0.0,0.0,0.0,0.0,0.006709282988157428
2015-10-29,-0.0007118946366749918,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0017294277348629539
2015-10-30,0.0005331936414914605,0.0,0.0,0.0,0.0,0.0,0.0,0.007783635500218544
2015-11-02,-0.0008049942246116274,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.020953586324286677
2015-11-04,0.00021970424562659012,0.00025084710531187045,-0.0,-0.0,-0.0,-0.0,-0.0,0.01304216607067299
2015-11-05,0.00023568815234264364,-0.000163319406793261,0.0,0.0,0.0,0.0,0.0,0.010012199478710126
2015-11-06,0.000811196717643561,0.0,0.0,0.0,0.0,0.0,0.0,0.007804260941546293
2015-11-09,-0.00029280621504859395,0.0,0.0,0.0,0.0,0.0,0.0,0.019575857105245564
2015-11-10,-0.006781243044508698,-0.006786744767010605,0.0,0.0,0.0,0.0,0.0,0.0014519120504423721
2015-11-11,0.00026732669189820867,-0.00018003050879637008,0.0,0.0,0.0,0.0,0.0,0.0010233640150580925
2015-11-12,0.0010223301401681782,0.0,0.0,0.0,0.0,0.0,0.0,0.0003239439190192428
2015-11-13,0.0012603602179057467,0.0,0.0,0.0,0.0,0.0,0.0,-0.005120344962915135
2015-11-16,-0.005918133003630985,-0.005842834849749712,0.0,0.0,0.0,0.0,0.0,-0.010370038006230708
2015-11-17,-0.000376597249315895,-0.0002491876234307253,-0.0,-0.0,-0.0,-0.0,-0.0,0.012217448713030654
2015-11-18,-0.00022760191592218214,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0009448921054995285
2015-11-19,6.175380959157443e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.010719575204912735
2015-11-20,0.003840169453404452,0.003720733692901901,0.0031999684690610392,0.0,0.0,0.0,0.0,0.0010070589521886664
